      Time   Sample #  Type  Sub Chan  Num	Aux
    2:55.189    63068     p    0    0    0
    2:55.244    63088     )    0    0    0
    2:55.283    63102     (    0    0    1
    2:55.350    63126     N    0    0    0
    2:55.381    63137     )    0    0    1
    2:55.475    63171     (    0    0    2
    2:55.617    63222     t    0    0    0
    2:55.756    63272     )    0    0    2
    2:55.864    63311     (    0    0    0
    2:55.908    63327     p    0    0    0
    2:55.967    63348     )    0    0    0
    2:56.008    63363     (    0    0    1
    2:56.069    63385     N    0    0    0
    2:56.103    63397     )    0    0    1
    2:56.228    63442     (    0    0    2
    2:56.336    63481     t    0    0    0
    2:56.478    63532     )    0    0    2
    2:56.594    63574     (    0    0    0
    2:56.639    63590     p    0    0    0
    2:56.694    63610     )    0    0    0
    2:56.733    63624     (    0    0    1
    2:56.797    63647     N    0    0    0
    2:56.828    63658     )    0    0    1
    2:56.942    63699     (    0    0    2
    2:57.081    63749     t    0    0    0
    2:57.206    63794     )    0    0    2
    2:57.319    63835     (    0    0    0
    2:57.367    63852     p    0    0    0
    2:57.428    63874     )    0    0    0
    2:57.461    63886     (    0    0    1
    2:57.533    63912     N    0    0    0
    2:57.569    63925     )    0    0    1
    2:57.689    63968     (    0    0    2
    2:57.814    64013     t    0    0    0
    2:57.961    64066     )    0    0    2
    2:58.081    64109     (    0    0    0
    2:58.125    64125     p    0    0    0
    2:58.178    64144     )    0    0    0
    2:58.219    64159     (    0    0    1
    2:58.286    64183     N    0    0    0
    2:58.314    64193     )    0    0    1
    2:58.433    64236     (    0    0    2
    2:58.556    64280     t    0    0    0
    2:58.697    64331     )    0    0    2
    2:58.828    64378     (    0    0    0
    2:58.869    64393     p    0    0    0
    2:58.928    64414     )    0    0    0
    2:58.961    64426     (    0    0    1
    2:59.039    64454     N    0    0    0
    2:59.072    64466     )    0    0    1
    2:59.172    64502     (    0    0    2
    2:59.319    64555     t    0    0    5
    2:59.439    64598     t    0    0    5
    2:59.522    64628     )    0    0    2
    2:59.589    64652     (    0    0    0
    2:59.631    64667     p    0    0    0
    2:59.689    64688     )    0    0    0
    2:59.722    64700     (    0    0    1
    2:59.789    64724     N    0    0    0
    2:59.819    64735     )    0    0    1
    2:59.933    64776     (    0    0    2
    3:00.058    64821     t    0    0    0
    3:00.203    64873     )    0    0    2
    3:00.367    64932     (    0    0    0
    3:00.408    64947     p    0    0    0
    3:00.469    64969     )    0    0    0
    3:00.508    64983     (    0    0    1
    3:00.575    65007     N    0    0    0
    3:00.606    65018     )    0    0    1
    3:00.711    65056     (    0    0    2
    3:00.828    65098     t    0    0    5
    3:00.986    65155     t    0    0    5
    3:01.092    65193     )    0    0    2
    3:01.172    65222     (    0    0    0
    3:01.219    65239     p    0    0    0
    3:01.278    65260     )    0    0    0
    3:01.317    65274     (    0    0    1
    3:01.383    65298     N    0    0    0
    3:01.417    65310     )    0    0    1
    3:01.567    65364     (    0    0    2
    3:01.667    65400     t    0    0    0
    3:01.800    65448     )    0    0    2
    3:02.006    65522     (    0    0    0
    3:02.053    65539     p    0    0    0
    3:02.108    65559     )    0    0    0
    3:02.150    65574     (    0    0    1
    3:02.217    65598     N    0    0    0
    3:02.250    65610     )    0    0    1
    3:02.353    65647     (    0    0    2
    3:02.497    65699     t    0    0    5
    3:02.639    65750     t    0    0    5
    3:02.719    65779     )    0    0    2
    3:02.864    65831     (    0    0    0
    3:02.908    65847     p    0    0    0
    3:02.969    65869     )    0    0    0
    3:03.017    65886     (    0    0    1
    3:03.083    65910     N    0    0    0
    3:03.117    65922     )    0    0    1
    3:03.197    65951     (    0    0    2
    3:03.350    66006     t    0    0    5
    3:03.508    66063     t    0    0    5
    3:03.625    66105     )    0    0    2
    3:03.753    66151     (    0    0    0
    3:03.794    66166     p    0    0    0
    3:03.853    66187     )    0    0    0
    3:03.900    66204     (    0    0    1
    3:03.967    66228     N    0    0    0
    3:03.997    66239     )    0    0    1
    3:04.131    66287     (    0    0    2
    3:04.250    66330     t    0    0    5
    3:04.381    66377     t    0    0    5
    3:04.486    66415     )    0    0    2
    3:04.611    66460     (    0    0    0
    3:04.653    66475     p    0    0    0
    3:04.714    66497     )    0    0    0
    3:04.758    66513     (    0    0    1
    3:04.825    66537     N    0    0    0
    3:04.856    66548     )    0    0    1
    3:04.969    66589     (    0    0    2
    3:05.094    66634     t    0    0    0
    3:05.242    66687     )    0    0    2
    3:05.503    66781     (    0    0    0
    3:05.544    66796     p    0    0    0
    3:05.606    66818     )    0    0    0
    3:05.656    66836     (    0    0    1
    3:05.725    66861     N    0    0    0
    3:05.758    66873     )    0    0    1
    3:05.825    66897     (    0    0    2
    3:05.847    66905     t    0    0    4
    3:06.022    66968     t    0    0    4
    3:06.156    67016     )    0    0    2
    3:06.425    67113     (    0    0    0
    3:06.467    67128     p    0    0    0
    3:06.522    67148     )    0    0    0
    3:06.569    67165     (    0    0    1
    3:06.642    67191     N    0    0    0
    3:06.672    67202     )    0    0    1
    3:06.814    67253     (    0    0    2
    3:06.928    67294     t    0    0    0
    3:07.061    67342     )    0    0    2
    3:07.292    67425     (    0    0    0
    3:07.336    67441     p    0    0    0
    3:07.400    67464     )    0    0    0
    3:07.436    67477     (    0    0    1
    3:07.506    67502     N    0    0    0
    3:07.539    67514     )    0    0    1
    3:07.653    67555     (    0    0    2
    3:07.769    67597     t    0    0    0
    3:07.917    67650     )    0    0    2
    3:08.128    67726     (    0    0    0
    3:08.172    67742     p    0    0    0
    3:08.236    67765     )    0    0    0
    3:08.275    67779     (    0    0    1
    3:08.350    67806     N    0    0    0
    3:08.381    67817     )    0    0    1
    3:08.486    67855     (    0    0    2
    3:08.600    67896     t    0    0    0
    3:08.781    67961     )    0    0    2
    3:08.972    68030     (    0    0    0
    3:09.014    68045     p    0    0    0
    3:09.072    68066     )    0    0    0
    3:09.119    68083     (    0    0    1
    3:09.183    68106     N    0    0    0
    3:09.217    68118     )    0    0    1
    3:09.347    68165     (    0    0    2
    3:09.467    68208     t    0    0    5
    3:09.611    68260     t    0    0    5
    3:09.697    68291     )    0    0    2
    3:09.775    68319     (    0    0    0
    3:09.817    68334     p    0    0    0
    3:09.875    68355     )    0    0    0
    3:09.919    68371     (    0    0    1
    3:09.983    68394     N    0    0    0
    3:10.017    68406     )    0    0    1
    3:10.544    68596     (    0    0    0
    3:10.594    68614     p    0    0    0
    3:10.653    68635     )    0    0    0
    3:10.694    68650     (    0    0    1
    3:10.764    68675     N    0    0    0
    3:10.792    68685     )    0    0    1
    3:11.322    68876     (    0    0    0
    3:11.364    68891     p    0    0    0
    3:11.428    68914     )    0    0    0
    3:11.467    68928     (    0    0    1
    3:11.531    68951     N    0    0    0
    3:11.564    68963     )    0    0    1
    3:11.764    69035     )    0    0    2
    3:11.828    69058     t    0    0    1
    3:11.892    69081     (    0    0    2
    3:12.086    69151     (    0    0    0
    3:12.131    69167     p    0    0    0
    3:12.189    69188     )    0    0    0
    3:12.231    69203     (    0    0    1
    3:12.297    69227     N    0    0    0
    3:12.328    69238     )    0    0    1
    3:12.847    69425     (    0    0    0
    3:12.894    69442     p    0    0    0
    3:12.950    69462     )    0    0    0
    3:12.994    69478     (    0    0    1
    3:13.061    69502     N    0    0    0
    3:13.094    69514     )    0    0    1
    3:13.236    69565     (    0    0    2
    3:13.336    69601     t    0    0    0
    3:13.478    69652     )    0    0    2
    3:13.592    69693     (    0    0    0
    3:13.636    69709     p    0    0    0
    3:13.697    69731     )    0    0    0
    3:13.733    69744     (    0    0    1
    3:13.806    69770     N    0    0    0
    3:13.836    69781     )    0    0    1
    3:13.981    69833     (    0    0    2
    3:14.092    69873     t    0    0    0
    3:14.217    69918     )    0    0    2
    3:14.344    69964     (    0    0    0
    3:14.392    69981     p    0    0    0
    3:14.444    70000     )    0    0    0
    3:14.486    70015     (    0    0    1
    3:14.556    70040     N    0    0    0
    3:14.594    70054     )    0    0    1
    3:14.714    70097     (    0    0    2
    3:14.833    70140     t    0    0    5
    3:14.972    70190     t    0    0    5
    3:15.036    70213     )    0    0    2
    3:15.083    70230     (    0    0    0
    3:15.131    70247     p    0    0    0
    3:15.186    70267     )    0    0    0
    3:15.225    70281     (    0    0    1
    3:15.292    70305     N    0    0    0
    3:15.333    70320     )    0    0    1
    3:15.417    70350     (    0    0    2
    3:15.569    70405     t    0    0    0
    3:15.711    70456     )    0    0    2
    3:15.833    70500     (    0    0    0
    3:15.878    70516     p    0    0    0
    3:15.936    70537     )    0    0    0
    3:15.972    70550     (    0    0    1
    3:16.039    70574     N    0    0    0
    3:16.069    70585     )    0    0    1
    3:16.181    70625     (    0    0    2
    3:16.300    70668     t    0    0    0
    3:16.447    70721     )    0    0    2
    3:16.558    70761     (    0    0    0
    3:16.603    70777     p    0    0    0
    3:16.667    70800     )    0    0    0
    3:16.706    70814     (    0    0    1
    3:16.769    70837     N    0    0    0
    3:16.800    70848     )    0    0    1
    3:16.944    70900     (    0    0    2
    3:17.072    70946     t    0    0    0
    3:17.192    70989     )    0    0    2
    3:17.308    71031     (    0    0    0
    3:17.347    71045     p    0    0    0
    3:17.408    71067     )    0    0    0
    3:17.442    71079     (    0    0    1
    3:17.514    71105     N    0    0    0
    3:17.544    71116     )    0    0    1
    3:17.692    71169     (    0    0    2
    3:17.775    71199     t    0    0    0
    3:17.917    71250     )    0    0    2
    3:18.019    71287     (    0    0    0
    3:18.058    71301     p    0    0    0
    3:18.122    71324     )    0    0    0
    3:18.161    71338     (    0    0    1
    3:18.222    71360     N    0    0    0
    3:18.250    71370     )    0    0    1
    3:18.344    71404     (    0    0    2
    3:18.503    71461     t    0    0    0
    3:18.625    71505     )    0    0    2
    3:18.733    71544     (    0    0    0
    3:18.775    71559     p    0    0    0
    3:18.828    71578     )    0    0    0
    3:18.869    71593     (    0    0    1
    3:18.939    71618     N    0    0    0
    3:18.978    71632     )    0    0    1
    3:19.078    71668     (    0    0    2
    3:19.211    71716     t    0    0    0
    3:19.353    71767     )    0    0    2
    3:19.447    71801     (    0    0    0
    3:19.494    71818     p    0    0    0
    3:19.556    71840     )    0    0    0
    3:19.597    71855     (    0    0    1
    3:19.658    71877     N    0    0    0
    3:19.703    71893     )    0    0    1
    3:19.811    71932     (    0    0    2
    3:19.967    71988     t    0    0    0
    3:20.078    72028     )    0    0    2
    3:20.181    72065     (    0    0    0
    3:20.222    72080     p    0    0    0
    3:20.278    72100     )    0    0    0
    3:20.311    72112     (    0    0    1
    3:20.383    72138     N    0    0    0
    3:20.417    72150     )    0    0    1
    3:20.514    72185     (    0    0    2
    3:20.656    72236     t    0    0    0
    3:20.783    72282     )    0    0    2
    3:20.886    72319     (    0    0    0
    3:20.931    72335     p    0    0    0
    3:20.989    72356     )    0    0    0
    3:21.031    72371     (    0    0    1
    3:21.094    72394     N    0    0    0
    3:21.125    72405     )    0    0    1
    3:21.256    72452     (    0    0    2
    3:21.378    72496     t    0    0    0
    3:21.511    72544     )    0    0    2
    3:21.583    72570     (    0    0    0
    3:21.625    72585     p    0    0    0
    3:21.681    72605     )    0    0    0
    3:21.714    72617     (    0    0    1
    3:21.789    72644     N    0    0    0
    3:21.828    72658     )    0    0    1
    3:21.925    72693     (    0    0    2
    3:22.094    72754     t    0    0    0
    3:22.178    72784     )    0    0    2
    3:22.281    72821     (    0    0    0
    3:22.325    72837     p    0    0    0
    3:22.383    72858     )    0    0    0
    3:22.422    72872     (    0    0    1
    3:22.492    72897     N    0    0    0
    3:22.533    72912     )    0    0    1
    3:22.667    72960     (    0    0    2
    3:22.769    72997     t    0    0    0
    3:22.894    73042     )    0    0    2
    3:22.986    73075     (    0    0    0
    3:23.031    73091     p    0    0    0
    3:23.092    73113     )    0    0    0
    3:23.122    73124     (    0    0    1
    3:23.189    73148     N    0    0    0
    3:23.236    73165     )    0    0    1
    3:23.319    73195     (    0    0    2
    3:23.461    73246     t    0    0    0
    3:23.592    73293     )    0    0    2
    3:23.689    73328     (    0    0    0
    3:23.733    73344     p    0    0    0
    3:23.792    73365     )    0    0    0
    3:23.833    73380     (    0    0    1
    3:23.897    73403     N    0    0    0
    3:23.936    73417     )    0    0    1
    3:24.022    73448     (    0    0    2
    3:24.167    73500     t    0    0    0
    3:24.297    73547     )    0    0    2
    3:24.378    73576     (    0    0    0
    3:24.419    73591     p    0    0    0
    3:24.481    73613     )    0    0    0
    3:24.511    73624     (    0    0    1
    3:24.575    73647     N    0    0    0
    3:24.608    73659     )    0    0    1
    3:24.722    73700     (    0    0    2
    3:24.867    73752     t    0    0    0
    3:24.983    73794     )    0    0    2
    3:25.083    73830     (    0    0    0
    3:25.125    73845     p    0    0    0
    3:25.183    73866     )    0    0    0
    3:25.217    73878     (    0    0    1
    3:25.292    73905     N    0    0    0
    3:25.322    73916     )    0    0    1
    3:25.444    73960     (    0    0    2
    3:25.583    74010     t    0    0    0
    3:25.669    74041     )    0    0    2
    3:25.772    74078     (    0    0    0
    3:25.817    74094     p    0    0    0
    3:25.875    74115     )    0    0    0
    3:25.908    74127     (    0    0    1
    3:25.967    74148     N    0    0    0
    3:26.000    74160     )    0    0    1
    3:26.125    74205     (    0    0    2
    3:26.269    74257     t    0    0    0
    3:26.358    74289     )    0    0    2
    3:26.447    74321     (    0    0    0
    3:26.492    74337     p    0    0    0
    3:26.547    74357     )    0    0    0
    3:26.583    74370     (    0    0    1
    3:26.650    74394     N    0    0    0
    3:26.683    74406     )    0    0    1
    3:26.797    74447     (    0    0    2
    3:26.911    74488     t    0    0    0
    3:27.069    74545     )    0    0    2
    3:27.144    74572     (    0    0    0
    3:27.183    74586     p    0    0    0
    3:27.244    74608     )    0    0    0
    3:27.281    74621     (    0    0    1
    3:27.350    74646     N    0    0    0
    3:27.381    74657     )    0    0    1
    3:27.461    74686     (    0    0    2
    3:27.631    74747     t    0    0    0
    3:27.758    74793     )    0    0    2
    3:27.847    74825     (    0    0    0
    3:27.892    74841     p    0    0    0
    3:27.953    74863     )    0    0    0
    3:27.986    74875     (    0    0    1
    3:28.053    74899     N    0    0    0
    3:28.089    74912     )    0    0    1
    3:28.156    74936     (    0    0    2
    3:28.333    75000     t    0    0    0
    3:28.453    75043     )    0    0    2
    3:28.539    75074     (    0    0    0
    3:28.578    75088     p    0    0    0
    3:28.636    75109     )    0    0    0
    3:28.672    75122     (    0    0    1
    3:28.742    75147     N    0    0    0
    3:28.772    75158     )    0    0    1
    3:28.864    75191     (    0    0    2
    3:29.011    75244     t    0    0    0
    3:29.133    75288     )    0    0    2
    3:29.225    75321     (    0    0    0
    3:29.264    75335     p    0    0    0
    3:29.319    75355     )    0    0    0
    3:29.350    75366     (    0    0    1
    3:29.428    75394     N    0    0    0
    3:29.458    75405     )    0    0    1
    3:29.592    75453     (    0    0    2
    3:29.706    75494     t    0    0    0
    3:29.822    75536     )    0    0    2
    3:29.900    75564     (    0    0    0
    3:29.944    75580     p    0    0    0
    3:30.003    75601     )    0    0    0
    3:30.039    75614     (    0    0    1
    3:30.108    75639     N    0    0    0
    3:30.147    75653     )    0    0    1
    3:30.258    75693     (    0    0    2
    3:30.403    75745     t    0    0    0
    3:30.522    75788     )    0    0    2
    3:30.606    75818     (    0    0    0
    3:30.650    75834     p    0    0    0
    3:30.711    75856     )    0    0    0
    3:30.750    75870     (    0    0    1
    3:30.814    75893     N    0    0    0
    3:30.856    75908     )    0    0    1
    3:30.994    75958     (    0    0    2
    3:31.083    75990     t    0    0    0
    3:31.206    76034     )    0    0    2
    3:31.292    76065     (    0    0    0
    3:31.336    76081     p    0    0    0
    3:31.394    76102     )    0    0    0
    3:31.425    76113     (    0    0    1
    3:31.497    76139     N    0    0    0
    3:31.539    76154     )    0    0    1
    3:31.656    76196     (    0    0    2
    3:31.781    76241     t    0    0    0
    3:31.917    76290     )    0    0    2
    3:31.992    76317     (    0    0    0
    3:32.033    76332     p    0    0    0
    3:32.094    76354     )    0    0    0
    3:32.150    76374     (    0    0    1
    3:32.200    76392     N    0    0    0
    3:32.231    76403     )    0    0    1
    3:32.358    76449     (    0    0    2
    3:32.458    76485     t    0    0    0
    3:32.597    76535     )    0    0    2
    3:32.661    76558     (    0    0    0
    3:32.706    76574     p    0    0    0
    3:32.767    76596     )    0    0    0
    3:32.797    76607     (    0    0    1
    3:32.861    76630     N    0    0    0
    3:32.897    76643     )    0    0    1
    3:33.031    76691     (    0    0    2
    3:33.147    76733     t    0    0    0
    3:33.264    76775     )    0    0    2
    3:33.333    76800     (    0    0    0
    3:33.389    76820     p    0    0    0
    3:33.456    76844     )    0    0    0
    3:33.483    76854     (    0    0    1
    3:33.547    76877     N    0    0    0
    3:33.581    76889     )    0    0    1
    3:33.697    76931     (    0    0    2
    3:33.817    76974     t    0    0    0
    3:33.942    77019     )    0    0    2
    3:34.025    77049     (    0    0    0
    3:34.075    77067     p    0    0    0
    3:34.133    77088     )    0    0    0
    3:34.178    77104     (    0    0    1
    3:34.233    77124     N    0    0    0
    3:34.269    77137     )    0    0    1
    3:34.361    77170     (    0    0    2
    3:34.514    77225     t    0    0    0
    3:34.633    77268     )    0    0    2
    3:34.708    77295     (    0    0    0
    3:34.758    77313     p    0    0    0
    3:34.817    77334     )    0    0    0
    3:34.853    77347     (    0    0    1
    3:34.917    77370     N    0    0    0
    3:34.956    77384     )    0    0    1
    3:35.064    77423     (    0    0    2
    3:35.197    77471     t    0    0    0
    3:35.311    77512     )    0    0    2
    3:35.403    77545     (    0    0    0
    3:35.450    77562     p    0    0    0
    3:35.500    77580     )    0    0    0
    3:35.550    77598     (    0    0    1
    3:35.608    77619     N    0    0    0
    3:35.639    77630     )    0    0    1
    3:35.753    77671     (    0    0    2
    3:35.883    77718     t    0    0    0
    3:36.025    77769     )    0    0    2
    3:36.106    77798     (    0    0    0
    3:36.153    77815     p    0    0    0
    3:36.208    77835     )    0    0    0
    3:36.247    77849     (    0    0    1
    3:36.317    77874     N    0    0    0
    3:36.344    77884     )    0    0    1
    3:36.489    77936     (    0    0    2
    3:36.592    77973     t    0    0    0
    3:36.708    78015     )    0    0    2
    3:36.786    78043     (    0    0    0
    3:36.831    78059     p    0    0    0
    3:36.892    78081     )    0    0    0
    3:36.925    78093     (    0    0    1
    3:36.994    78118     N    0    0    0
    3:37.025    78129     )    0    0    1
    3:37.161    78178     (    0    0    2
    3:37.281    78221     t    0    0    0
    3:37.394    78262     )    0    0    2
    3:37.481    78293     (    0    0    0
    3:37.522    78308     p    0    0    0
    3:37.578    78328     )    0    0    0
    3:37.617    78342     (    0    0    1
    3:37.681    78365     N    0    0    0
    3:37.717    78378     )    0    0    1
    3:37.819    78415     (    0    0    2
    3:37.958    78465     t    0    0    0
    3:38.072    78506     )    0    0    2
    3:38.161    78538     (    0    0    0
    3:38.206    78554     p    0    0    0
    3:38.261    78574     )    0    0    0
    3:38.294    78586     (    0    0    1
    3:38.364    78611     N    0    0    0
    3:38.397    78623     )    0    0    1
    3:38.528    78670     (    0    0    2
    3:38.642    78711     t    0    0    0
    3:38.775    78759     )    0    0    2
    3:38.878    78796     (    0    0    0
    3:38.925    78813     p    0    0    0
    3:38.983    78834     )    0    0    0
    3:39.022    78848     (    0    0    1
    3:39.092    78873     N    0    0    0
    3:39.122    78884     )    0    0    1
    3:39.197    78911     (    0    0    2
    3:39.358    78969     t    0    0    0
    3:39.489    79016     )    0    0    2
    3:39.578    79048     (    0    0    0
    3:39.622    79064     p    0    0    0
    3:39.683    79086     )    0    0    0
    3:39.722    79100     (    0    0    1
    3:39.786    79123     N    0    0    0
    3:39.819    79135     )    0    0    1
    3:39.936    79177     (    0    0    2
    3:40.058    79221     t    0    0    0
    3:40.203    79273     )    0    0    2
    3:40.300    79308     (    0    0    0
    3:40.342    79323     p    0    0    0
    3:40.400    79344     )    0    0    0
    3:40.431    79355     (    0    0    1
    3:40.500    79380     N    0    0    0
    3:40.531    79391     )    0    0    1
    3:40.622    79424     (    0    0    2
    3:40.764    79475     t    0    0    0
    3:40.881    79517     )    0    0    2
    3:40.986    79555     (    0    0    0
    3:41.031    79571     p    0    0    0
    3:41.092    79593     )    0    0    0
    3:41.128    79606     (    0    0    1
    3:41.194    79630     N    0    0    0
    3:41.225    79641     )    0    0    1
    3:41.375    79695     (    0    0    2
    3:41.497    79739     t    0    0    0
    3:41.608    79779     )    0    0    2
    3:41.722    79820     (    0    0    0
    3:41.764    79835     p    0    0    0
    3:41.819    79855     )    0    0    0
    3:41.856    79868     (    0    0    1
    3:41.919    79891     N    0    0    0
    3:41.953    79903     )    0    0    1
    3:42.072    79946     (    0    0    2
    3:42.186    79987     t    0    0    0
    3:42.331    80039     )    0    0    2
    3:42.433    80076     (    0    0    0
    3:42.475    80091     p    0    0    0
    3:42.536    80113     )    0    0    0
    3:42.569    80125     (    0    0    1
    3:42.636    80149     N    0    0    0
    3:42.672    80162     )    0    0    1
    3:42.761    80194     (    0    0    2
    3:42.914    80249     t    0    0    0
    3:43.031    80291     )    0    0    2
    3:43.153    80335     (    0    0    0
    3:43.194    80350     p    0    0    0
    3:43.253    80371     )    0    0    0
    3:43.292    80385     (    0    0    1
    3:43.358    80409     N    0    0    0
    3:43.392    80421     )    0    0    1
    3:43.489    80456     (    0    0    2
    3:43.625    80505     t    0    0    0
    3:43.761    80554     )    0    0    2
    3:43.878    80596     (    0    0    0
    3:43.919    80611     p    0    0    0
    3:43.983    80634     )    0    0    0
    3:44.019    80647     (    0    0    1
    3:44.089    80672     N    0    0    0
    3:44.122    80684     )    0    0    1
    3:44.258    80733     (    0    0    2
    3:44.392    80781     t    0    0    0
    3:44.506    80822     )    0    0    2
    3:44.608    80859     (    0    0    0
    3:44.647    80873     p    0    0    0
    3:44.708    80895     )    0    0    0
    3:44.744    80908     (    0    0    1
    3:44.808    80931     N    0    0    0
    3:44.839    80942     )    0    0    1
    3:44.975    80991     (    0    0    2
    3:45.078    81028     t    0    0    0
    3:45.211    81076     )    0    0    2
    3:45.308    81111     (    0    0    0
    3:45.353    81127     p    0    0    0
    3:45.411    81148     )    0    0    0
    3:45.442    81159     (    0    0    1
    3:45.511    81184     N    0    0    0
    3:45.542    81195     )    0    0    1
    3:45.681    81245     (    0    0    2
    3:45.783    81282     t    0    0    0
    3:45.911    81328     )    0    0    2
    3:46.014    81365     (    0    0    0
    3:46.058    81381     p    0    0    0
    3:46.111    81400     )    0    0    0
    3:46.153    81415     (    0    0    1
    3:46.219    81439     N    0    0    0
    3:46.250    81450     )    0    0    1
    3:46.356    81488     (    0    0    2
    3:46.478    81532     t    0    0    0
    3:46.628    81586     )    0    0    2
    3:46.736    81625     (    0    0    0
    3:46.781    81641     p    0    0    0
    3:46.844    81664     )    0    0    0
    3:46.881    81677     (    0    0    1
    3:46.947    81701     N    0    0    0
    3:46.978    81712     )    0    0    1
    3:47.075    81747     (    0    0    2
    3:47.225    81801     t    0    0    0
    3:47.350    81846     )    0    0    2
    3:47.447    81881     (    0    0    0
    3:47.492    81897     p    0    0    0
    3:47.550    81918     )    0    0    0
    3:47.586    81931     (    0    0    1
    3:47.653    81955     N    0    0    0
    3:47.686    81967     )    0    0    1
    3:47.781    82001     (    0    0    2
    3:47.925    82053     t    0    0    0
    3:48.058    82101     )    0    0    2
    3:48.167    82140     (    0    0    0
    3:48.208    82155     p    0    0    0
    3:48.267    82176     )    0    0    0
    3:48.303    82189     (    0    0    1
    3:48.369    82213     N    0    0    0
    3:48.400    82224     )    0    0    1
    3:48.508    82263     (    0    0    2
    3:48.636    82309     t    0    0    0
    3:48.775    82359     )    0    0    2
    3:48.869    82393     (    0    0    0
    3:48.908    82407     p    0    0    0
    3:48.958    82425     )    0    0    0
    3:48.997    82439     (    0    0    1
    3:49.061    82462     N    0    0    0
    3:49.094    82474     )    0    0    1
    3:49.244    82528     (    0    0    2
    3:49.364    82571     t    0    0    0
    3:49.475    82611     )    0    0    2
    3:49.572    82646     (    0    0    0
    3:49.614    82661     p    0    0    0
    3:49.675    82683     )    0    0    0
    3:49.706    82694     (    0    0    1
    3:49.775    82719     N    0    0    0
    3:49.808    82731     )    0    0    1
    3:49.908    82767     (    0    0    2
    3:50.053    82819     t    0    0    0
    3:50.178    82864     )    0    0    2
    3:50.264    82895     (    0    0    0
    3:50.308    82911     p    0    0    0
    3:50.364    82931     )    0    0    0
    3:50.400    82944     (    0    0    1
    3:50.469    82969     N    0    0    0
    3:50.503    82981     )    0    0    1
    3:50.614    83021     (    0    0    2
    3:50.744    83068     t    0    0    0
    3:50.878    83116     )    0    0    2
    3:50.964    83147     (    0    0    0
    3:51.011    83164     p    0    0    0
    3:51.075    83187     )    0    0    0
    3:51.106    83198     (    0    0    1
    3:51.167    83220     N    0    0    0
    3:51.200    83232     )    0    0    1
    3:51.333    83280     (    0    0    2
    3:51.439    83318     t    0    0    0
    3:51.578    83368     )    0    0    2
    3:51.669    83401     (    0    0    0
    3:51.717    83418     p    0    0    0
    3:51.769    83437     )    0    0    0
    3:51.803    83449     (    0    0    1
    3:51.872    83474     N    0    0    0
    3:51.906    83486     )    0    0    1
    3:52.044    83536     (    0    0    2
    3:52.189    83588     t    0    0    0
    3:52.278    83620     )    0    0    2
    3:52.383    83658     (    0    0    0
    3:52.428    83674     p    0    0    0
    3:52.486    83695     )    0    0    0
    3:52.525    83709     (    0    0    1
    3:52.589    83732     N    0    0    0
    3:52.617    83742     )    0    0    1
    3:52.744    83788     (    0    0    2
    3:52.858    83829     t    0    0    0
    3:52.983    83874     )    0    0    2
    3:53.075    83907     (    0    0    0
    3:53.117    83922     p    0    0    0
    3:53.181    83945     )    0    0    0
    3:53.206    83954     (    0    0    1
    3:53.272    83978     N    0    0    0
    3:53.306    83990     )    0    0    1
    3:53.406    84026     (    0    0    2
    3:53.556    84080     t    0    0    0
    3:53.675    84123     )    0    0    2
    3:53.767    84156     (    0    0    0
    3:53.808    84171     p    0    0    0
    3:53.867    84192     )    0    0    0
    3:53.900    84204     (    0    0    1
    3:53.967    84228     N    0    0    0
    3:53.997    84239     )    0    0    1
    3:54.117    84282     (    0    0    2
    3:54.231    84323     t    0    0    0
    3:54.358    84369     )    0    0    2
    3:54.453    84403     (    0    0    0
    3:54.494    84418     p    0    0    0
    3:54.553    84439     )    0    0    0
    3:54.592    84453     (    0    0    1
    3:54.656    84476     N    0    0    0
    3:54.686    84487     )    0    0    1
    3:54.783    84522     (    0    0    2
    3:54.931    84575     t    0    0    0
    3:55.072    84626     )    0    0    2
    3:55.158    84657     (    0    0    0
    3:55.203    84673     p    0    0    0
    3:55.258    84693     )    0    0    0
    3:55.300    84708     (    0    0    1
    3:55.367    84732     N    0    0    0
    3:55.400    84744     )    0    0    1
    3:55.483    84774     (    0    0    2
    3:55.622    84824     t    0    0    0
    3:55.769    84877     )    0    0    2
    3:55.853    84907     (    0    0    0
    3:55.897    84923     p    0    0    0
    3:55.958    84945     )    0    0    0
    3:55.997    84959     (    0    0    1
    3:56.064    84983     N    0    0    0
    3:56.094    84994     )    0    0    1
    3:56.211    85036     (    0    0    2
    3:56.342    85083     t    0    0    0
    3:56.483    85134     )    0    0    2
    3:56.567    85164     (    0    0    0
    3:56.608    85179     p    0    0    0
    3:56.664    85199     )    0    0    0
    3:56.700    85212     (    0    0    1
    3:56.769    85237     N    0    0    0
    3:56.797    85247     )    0    0    1
    3:56.928    85294     (    0    0    2
    3:57.033    85332     t    0    0    0
    3:57.153    85375     )    0    0    2
    3:57.242    85407     (    0    0    0
    3:57.281    85421     p    0    0    0
    3:57.347    85445     )    0    0    0
    3:57.375    85455     (    0    0    1
    3:57.447    85481     N    0    0    0
    3:57.475    85491     )    0    0    1
    3:57.617    85542     (    0    0    2
    3:57.728    85582     t    0    0    0
    3:57.853    85627     )    0    0    2
    3:57.953    85663     (    0    0    0
    3:57.997    85679     p    0    0    0
    3:58.061    85702     )    0    0    0
    3:58.094    85714     (    0    0    1
